timestamp x y z
1761.0 -0.26723 -0.135683 0.9513450000000001
1762.0 -0.264745 -0.13735999999999998 0.951659
1763.0 -0.26550300000000004 -0.13688699999999998 0.9495239999999999
1764.0 -0.265558 -0.137675 0.950311
1765.0 -0.265336 -0.136884 0.951177
1766.0 -0.264241 -0.136597 0.9496760000000001
1767.0 -0.266256 -0.136704 0.949989
1768.0 -0.265255 -0.137601 0.950471
1769.0 -0.265771 -0.137375 0.950493
1770.0 -0.266043 -0.136917 0.950665
1771.0 -0.265406 -0.136527 0.951675
1772.0 -0.26559299999999997 -0.13828800000000002 0.9485530000000001
1773.0 -0.266058 -0.136871 0.95309
1774.0 -0.264868 -0.136549 0.950995
1775.0 -0.265221 -0.13639400000000002 0.9504940000000001
1776.0 -0.265527 -0.13785899999999998 0.950901
1777.0 -0.26698299999999997 -0.137985 0.950592
1778.0 -0.264509 -0.136875 0.9503940000000001
1779.0 -0.26629200000000003 -0.136192 0.949499
1780.0 -0.26413400000000004 -0.137203 0.950607
1781.0 -0.26448699999999997 -0.13638499999999998 0.95075
1782.0 -0.26466300000000004 -0.13579000000000002 0.951475
1783.0 -0.264991 -0.13630499999999998 0.950463
1784.0 -0.26503000000000004 -0.133985 0.950486
1785.0 -0.26455 -0.13493 0.950965
1786.0 -0.26507600000000003 -0.134918 0.952432
1787.0 -0.26364499999999996 -0.135471 0.951061
1788.0 -0.26551199999999997 -0.134919 0.951358
1789.0 -0.265991 -0.134985 0.949509
1790.0 -0.26458400000000004 -0.134934 0.9491870000000001
1791.0 -0.259573 -0.11937 0.94805
1792.0 -0.210162 -0.149963 0.5378539999999999
1793.0 -0.208473 -0.315318 0.92384
1794.0 -0.204454 -0.24219899999999997 0.9509190000000001
1795.0 -0.193666 -0.225992 0.947285
1796.0 -0.196598 -0.22201700000000002 0.951692
1797.0 -0.197275 -0.222687 0.9522709999999999
1798.0 -0.197099 -0.22347899999999998 0.949585
1799.0 -0.19661800000000001 -0.223858 0.9496899999999999
1800.0 -0.196444 -0.22303699999999999 0.9504379999999999
1801.0 -0.196499 -0.222241 0.9513219999999999
1802.0 -0.196187 -0.22171 0.948119
1803.0 -0.196963 -0.22342199999999998 0.95226
1804.0 -0.198201 -0.22219899999999998 0.951543
1805.0 -0.195603 -0.22226700000000002 0.9501729999999999
1806.0 -0.196205 -0.22240900000000002 0.9523719999999999
1807.0 -0.196225 -0.22228299999999998 0.949887
1808.0 -0.19630799999999998 -0.222383 0.949594
1809.0 -0.197229 -0.222019 0.949945
1810.0 -0.196318 -0.221705 0.95235
1811.0 -0.195797 -0.22137300000000001 0.951676
1812.0 -0.196271 -0.221849 0.952451
1813.0 -0.195964 -0.22171 0.9510360000000001
1814.0 -0.195953 -0.221987 0.950089
1815.0 -0.194866 -0.220734 0.951355
1816.0 -0.196472 -0.22080999999999998 0.95195
1817.0 -0.195181 -0.220675 0.951507
1818.0 -0.195516 -0.220293 0.9502450000000001
1819.0 -0.195072 -0.219757 0.950631
1820.0 -0.194422 -0.21876500000000002 0.9530620000000001
1821.0 -0.19503099999999998 -0.219256 0.950617
1822.0 -0.197892 -0.22021300000000002 0.951465
1823.0 -0.195511 -0.219273 0.9520299999999999
1824.0 -0.194491 -0.218385 0.9502120000000001
1825.0 -0.195481 -0.21878000000000009 0.950627
1826.0 -0.19508599999999998 -0.219309 0.951528
1827.0 -0.194546 -0.219255 0.95288
1828.0 -0.1959 -0.219825 0.9510649999999999
1829.0 -0.194673 -0.219906 0.9510049999999999
1830.0 -0.195188 -0.21838400000000002 0.951382
1831.0 -0.195579 -0.219164 0.950516
1832.0 -0.19585 -0.219638 0.9506959999999999
1833.0 -0.195984 -0.219269 0.9515379999999999
1834.0 -0.194825 -0.21911599999999998 0.951564
1835.0 -0.195002 -0.21894299999999997 0.9510799999999999
1836.0 -0.195169 -0.21878000000000009 0.951075
1837.0 -0.195088 -0.21938400000000002 0.949994
1838.0 -0.19503399999999999 -0.218854 0.952701
1839.0 -0.194971 -0.218013 0.9523739999999999
1840.0 -0.195001 -0.21902399999999997 0.9527680000000001
1841.0 -0.19475699999999999 -0.218292 0.951318
1842.0 -0.19354200000000002 -0.21925999999999998 0.9518340000000001
1843.0 -0.19430899999999998 -0.21948600000000001 0.95401
1844.0 -0.19356800000000002 -0.218112 0.952666
1845.0 -0.194911 -0.21838000000000002 0.951283
1846.0 -0.19483699999999998 -0.21914899999999998 0.952728
1847.0 -0.19485 -0.21893800000000002 0.952362
1848.0 -0.193385 -0.21843 0.9519340000000001
1849.0 -0.193694 -0.21778899999999998 0.951741
1850.0 -0.193356 -0.21876500000000002 0.9527120000000001
1851.0 -0.194192 -0.22010700000000002 0.953642
1852.0 -0.194409 -0.21780100000000002 0.9509120000000001
1853.0 -0.194119 -0.21758899999999998 0.951493
1854.0 -0.194082 -0.218523 0.9503469999999999
1855.0 -0.194802 -0.219621 0.9514370000000001
1856.0 -0.19414700000000001 -0.218723 0.951802
1857.0 -0.195417 -0.218331 0.9515950000000001
1858.0 -0.193974 -0.218808 0.951585
1859.0 -0.194963 -0.219743 0.950592
1860.0 -0.194962 -0.21875799999999998 0.951051
1861.0 -0.19406500000000002 -0.218755 0.9534799999999999
1862.0 -0.194996 -0.21829099999999999 0.950793
1863.0 -0.193154 -0.218277 0.95163
1864.0 -0.19225799999999998 -0.21915700000000002 0.951233
1865.0 -0.191674 -0.21761 0.952723
